SUSE LLC <https://www.suse.com/>	mdevctl	1.3.0	150700.7.9	x86_64
SUSE LLC <https://www.suse.com/>	memcached	1.5.6	4.7.1	x86_64
SUSE LLC <https://www.suse.com/>	memcached-devel	1.5.6	4.7.1	x86_64
SUSE LLC <https://www.suse.com/>	memkind-devel	1.14.0	150500.1.1	x86_64
SUSE LLC <https://www.suse.com/>	mpich	4.1.2	150600.3.2.1	x86_64
SUSE LLC <https://www.suse.com/>	mpich-devel	4.1.2	150600.3.2.1	x86_64
SUSE LLC <https://www.suse.com/>	mpich-ofi	4.1.2	150600.3.2.1	x86_64
SUSE LLC <https://www.suse.com/>	mpich-ofi-devel	4.1.2	150600.3.2.1	x86_64
SUSE LLC <https://www.suse.com/>	mpitests	3.2	150600.25.2	x86_64
SUSE LLC <https://www.suse.com/>	mpitests-mpich	3.2	150600.25.4	x86_64
SUSE LLC <https://www.suse.com/>	mpitests-mvapich2	3.2	150600.25.4	x86_64
SUSE LLC <https://www.suse.com/>	mpitests-mvapich2-psm2	3.2	150600.25.4	x86_64
SUSE LLC <https://www.suse.com/>	mpitests-openmpi4	3.2	150600.25.5	x86_64
SUSE LLC <https://www.suse.com/>	mstflint	4.21.0	150600.5.3	x86_64
SUSE LLC <https://www.suse.com/>	mvapich2	2.3.7	150600.9.2.1	x86_64
SUSE LLC <https://www.suse.com/>	mvapich2-devel	2.3.7	150600.9.2.1	x86_64
SUSE LLC <https://www.suse.com/>	mvapich2-devel-static	2.3.7	150600.9.2.1	x86_64
SUSE LLC <https://www.suse.com/>	mvapich2-doc	2.3.7	150600.9.2.1	x86_64
SUSE LLC <https://www.suse.com/>	mvapich2-psm2	2.3.7	150600.9.2.1	x86_64
SUSE LLC <https://www.suse.com/>	mvapich2-psm2-devel	2.3.7	150600.9.2.1	x86_64
SUSE LLC <https://www.suse.com/>	nbdfuse	1.20.3	150700.1.8	x86_64
SUSE LLC <https://www.suse.com/>	nbdkit	1.40.4	150700.2.4	x86_64
SUSE LLC <https://www.suse.com/>	nbdkit-basic-filters	1.40.4	150700.2.4	x86_64
SUSE LLC <https://www.suse.com/>	nbdkit-basic-plugins	1.40.4	150700.2.4	x86_64
SUSE LLC <https://www.suse.com/>	nbdkit-curl-plugin	1.40.4	150700.2.4	x86_64
SUSE LLC <https://www.suse.com/>	nbdkit-nbd-plugin	1.40.4	150700.2.4	x86_64
SUSE LLC <https://www.suse.com/>	nbdkit-python-plugin	1.40.4	150700.2.4	x86_64
SUSE LLC <https://www.suse.com/>	nbdkit-server	1.40.4	150700.2.4	x86_64
SUSE LLC <https://www.suse.com/>	nbdkit-ssh-plugin	1.40.4	150700.2.4	x86_64
SUSE LLC <https://www.suse.com/>	nbdkit-vddk-plugin	1.40.4	150700.2.4	x86_64
SUSE LLC <https://www.suse.com/>	nginx	1.21.5	150600.10.3.1	x86_64
SUSE LLC <https://www.suse.com/>	nut	2.7.4	150600.21.19	x86_64
SUSE LLC <https://www.suse.com/>	nut-devel	2.7.4	150600.21.19	x86_64
SUSE LLC <https://www.suse.com/>	nut-drivers-net	2.7.4	150600.21.19	x86_64
SUSE LLC <https://www.suse.com/>	ocaml-libguestfs	1.55.6	150700.1.7	x86_64
SUSE LLC <https://www.suse.com/>	opa-address-resolution	10.12.1.0.6	150600.1.7	x86_64
SUSE LLC <https://www.suse.com/>	opa-address-resolution-devel	10.12.1.0.6	150600.1.7	x86_64
SUSE LLC <https://www.suse.com/>	opa-basic-tools	10.12.1.0.6	150600.1.7	x86_64
SUSE LLC <https://www.suse.com/>	opa-fastfabric	10.12.1.0.6	150600.1.7	x86_64
SUSE LLC <https://www.suse.com/>	opa-fm	10.12.1.0.6	150600.1.6	x86_64
SUSE LLC <https://www.suse.com/>	opa-snapconfig	10.12.1.0.6	150600.1.7	x86_64
SUSE LLC <https://www.suse.com/>	open-isns	0.100	150600.14.5	x86_64
SUSE LLC <https://www.suse.com/>	open-isns-devel	0.100	150600.14.5	x86_64
SUSE LLC <https://www.suse.com/>	openCryptoki	3.24.0	150700.3.28	x86_64
SUSE LLC <https://www.suse.com/>	openCryptoki-64bit	3.24.0	150700.3.28	x86_64
SUSE LLC <https://www.suse.com/>	openCryptoki-devel	3.24.0	150700.3.28	x86_64
SUSE LLC <https://www.suse.com/>	openhpi	3.8.0	150400.10.2.1	x86_64
SUSE LLC <https://www.suse.com/>	openhpi-clients	3.8.0	150400.10.2.1	x86_64
SUSE LLC <https://www.suse.com/>	openhpi-daemon	3.8.0	150400.10.2.1	x86_64
SUSE LLC <https://www.suse.com/>	openhpi-devel	3.8.0	150400.10.2.1	x86_64
SUSE LLC <https://www.suse.com/>	openldap2_5	2.5.18+31	150500.11.19.2	x86_64
SUSE LLC <https://www.suse.com/>	openldap2_5-contrib	2.5.18+31	150500.11.19.2	x86_64
SUSE LLC <https://www.suse.com/>	openmpi4	4.1.7	150700.2.7	x86_64
SUSE LLC <https://www.suse.com/>	openmpi4-config	4.1.7	150700.2.7	x86_64
SUSE LLC <https://www.suse.com/>	openmpi4-devel	4.1.7	150700.2.7	x86_64
SUSE LLC <https://www.suse.com/>	openmpi4-docs	4.1.7	150700.2.7	x86_64
SUSE LLC <https://www.suse.com/>	openmpi4-libs	4.1.7	150700.2.7	x86_64
SUSE LLC <https://www.suse.com/>	opensaml-schemas	3.1.0	1.27	x86_64
SUSE LLC <https://www.suse.com/>	openslp-server	2.0.0	150600.19.5	x86_64
SUSE LLC <https://www.suse.com/>	opensm	3.3.24	150500.6.3	x86_64
SUSE LLC <https://www.suse.com/>	opensm-devel	3.3.24	150500.6.3	x86_64
SUSE LLC <https://www.suse.com/>	openssl-ibmpkcs11	1.0.1	150600.15.2	x86_64
SUSE LLC <https://www.suse.com/>	openssl-pkcs11-sign-provider	1.0.1	150700.1.9	x86_64
SUSE LLC <https://www.suse.com/>	openssl_tpm_engine	0.4.2	150600.16.3	x86_64
SUSE LLC <https://www.suse.com/>	openvswitch	3.5.0	150700.39.4	x86_64
SUSE LLC <https://www.suse.com/>	openvswitch-devel	3.5.0	150700.39.4	x86_64
SUSE LLC <https://www.suse.com/>	openvswitch-ipsec	3.5.0	150700.39.4	x86_64
SUSE LLC <https://www.suse.com/>	openvswitch-pki	3.5.0	150700.39.4	x86_64
SUSE LLC <https://www.suse.com/>	openvswitch-test	3.5.0	150700.39.4	x86_64
SUSE LLC <https://www.suse.com/>	openvswitch-vtep	3.5.0	150700.39.4	x86_64
SUSE LLC <https://www.suse.com/>	openwsman-server	2.6.7	150600.17.2	x86_64
SUSE LLC <https://www.suse.com/>	oracleasm-kmp-default	2.0.8_k6.4.0_150700.51	150700.20.6	x86_64
SUSE LLC <https://www.suse.com/>	orarun	2.1	150400.22.9.2	x86_64
SUSE LLC <https://www.suse.com/>	ovmf	202408	150700.1.3	x86_64
SUSE LLC <https://www.suse.com/>	ovmf-tools	202408	150700.1.3	x86_64
SUSE LLC <https://www.suse.com/>	ovn	25.03.0	150700.39.4	x86_64
SUSE LLC <https://www.suse.com/>	ovn-central	25.03.0	150700.39.4	x86_64
SUSE LLC <https://www.suse.com/>	ovn-devel	25.03.0	150700.39.4	x86_64
SUSE LLC <https://www.suse.com/>	ovn-docker	25.03.0	150700.39.4	x86_64
SUSE LLC <https://www.suse.com/>	ovn-host	25.03.0	150700.39.4	x86_64
SUSE LLC <https://www.suse.com/>	ovn-vtep	25.03.0	150700.39.4	x86_64
SUSE LLC <https://www.suse.com/>	pam_radius	1.4.0	3.3.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-certification-common-criteria	15	5.4.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-ofed-ofed	20181212	9.42	x86_64
SUSE LLC <https://www.suse.com/>	patterns-ofed-ofed-32bit	20181212	9.42	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-dhcp_dns_server	20180302	150600.24.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-dhcp_dns_server-32bit	20180302	150600.24.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-directory_server	20180302	150600.24.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-directory_server-32bit	20180302	150600.24.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-enterprise-fips	20171206	12.3.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-enterprise-fips-32bit	20171206	12.3.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-enterprise-oracle_server	20171206	150100.12.9.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-enterprise-oracle_server-32bit	20171206	150100.12.9.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-enterprise-sap_server	20230902	150100.12.9.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-enterprise-sap_server-32bit	20171206	150100.12.9.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-file_server	20180302	150600.24.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-file_server-32bit	20180302	150600.24.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-gateway_server	20180302	150600.24.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-gateway_server-32bit	20180302	150600.24.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-kvm_server	20180302	150600.24.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-kvm_tools	20180302	150600.24.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-lamp_server	20180302	150600.24.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-lamp_server-32bit	20180302	150600.24.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-mail_server	20180302	150600.24.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-mail_server-32bit	20180302	150600.24.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-printing	20180302	150600.24.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-printing-32bit	20180302	150600.24.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-xen_server	20180302	150600.24.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-server-xen_tools	20180302	150600.24.1	x86_64
SUSE LLC <https://www.suse.com/>	patterns-wbem-WBEM-32bit	20171206	2.8	x86_64
SUSE LLC <https://www.suse.com/>	patterns-yast-yast2_install_wf	20220411	150400.1.4	x86_64
SUSE LLC <https://www.suse.com/>	perl-Sys-Guestfs	1.55.6	150700.1.7	x86_64
SUSE LLC <https://www.suse.com/>	pgvector-devel	0.8.0	150600.13.3.1	x86_64
SUSE LLC <https://www.suse.com/>	phodav-devel	3.0	150600.1.5	x86_64
SUSE LLC <https://www.suse.com/>	pidentd	3.0.19	3.6.1	x86_64
SUSE LLC <https://www.suse.com/>	pmdk	1.11.1	150400.1.10	x86_64
SUSE LLC <https://www.suse.com/>	pmdk-convert	1.7	1.52	x86_64
SUSE LLC <https://www.suse.com/>	pmdk-tools	1.11.1	150400.1.10	x86_64
SUSE LLC <https://www.suse.com/>	pmemkv-devel	1.3	1.39	x86_64
SUSE LLC <https://www.suse.com/>	pmemkv-python	1.0	1.61	x86_64
SUSE LLC <https://www.suse.com/>	postfix-mysql	3.8.4	150600.3.3.1	x86_64
SUSE LLC <https://www.suse.com/>	postgresql16	16.8	150600.16.15.1	x86_64
SUSE LLC <https://www.suse.com/>	postgresql16-pgvector	0.8.0	150600.13.3.1	x86_64
SUSE LLC <https://www.suse.com/>	postgresql16-server	16.8	150600.16.15.1	x86_64
SUSE LLC <https://www.suse.com/>	postgresql17-contrib	17.4	150600.13.10.1	x86_64
SUSE LLC <https://www.suse.com/>	postgresql17-devel	17.4	150600.13.10.1	x86_64
SUSE LLC <https://www.suse.com/>	postgresql17-pgvector	0.8.0	150600.13.3.1	x86_64
SUSE LLC <https://www.suse.com/>	postgresql17-plperl	17.4	150600.13.10.1	x86_64
SUSE LLC <https://www.suse.com/>	postgresql17-plpython	17.4	150600.13.10.1	x86_64
SUSE LLC <https://www.suse.com/>	postgresql17-pltcl	17.4	150600.13.10.1	x86_64
SUSE LLC <https://www.suse.com/>	postgresql17-server	17.4	150600.13.10.1	x86_64
SUSE LLC <https://www.suse.com/>	postgresql17-server-devel	17.4	150600.13.10.1	x86_64
SUSE LLC <https://www.suse.com/>	powerman	2.3.26	150400.3.2.1	x86_64
SUSE LLC <https://www.suse.com/>	prctl	1.6	1.15	x86_64
SUSE LLC <https://www.suse.com/>	proftpd	1.3.8b	150600.13.6.1	x86_64
SUSE LLC <https://www.suse.com/>	proftpd-devel	1.3.8b	150600.13.6.1	x86_64
SUSE LLC <https://www.suse.com/>	proftpd-doc	1.3.8b	150600.13.6.1	x86_64
SUSE LLC <https://www.suse.com/>	proftpd-ldap	1.3.8b	150600.13.6.1	x86_64
SUSE LLC <https://www.suse.com/>	proftpd-mysql	1.3.8b	150600.13.6.1	x86_64
SUSE LLC <https://www.suse.com/>	proftpd-pgsql	1.3.8b	150600.13.6.1	x86_64
SUSE LLC <https://www.suse.com/>	proftpd-radius	1.3.8b	150600.13.6.1	x86_64
SUSE LLC <https://www.suse.com/>	proftpd-sqlite	1.3.8b	150600.13.6.1	x86_64
SUSE LLC <https://www.suse.com/>	python3-Twisted	22.2.0	150400.21.1	x86_64
SUSE LLC <https://www.suse.com/>	python3-argparse-manpage	1.3	3.3.2	x86_64
SUSE LLC <https://www.suse.com/>	python3-kmod	0.9.1	2.15	x86_64
SUSE LLC <https://www.suse.com/>	python3-libguestfs	1.55.6	150700.1.7	x86_64
SUSE LLC <https://www.suse.com/>	python3-mysqlclient	1.4.6	2.21	x86_64
SUSE LLC <https://www.suse.com/>	python3-ovs	3.5.0	150700.39.4	x86_64
SUSE LLC <https://www.suse.com/>	python3-zope.interface	4.4.2	150000.3.4.1	x86_64
SUSE LLC <https://www.suse.com/>	qemu	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-accel-tcg-x86	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-audio-alsa	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-audio-dbus	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-audio-pa	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-audio-pipewire	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-audio-spice	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-block-curl	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-block-iscsi	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-block-nfs	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-block-rbd	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-block-ssh	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-chardev-baum	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-chardev-spice	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-guest-agent	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-headless	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-hw-display-qxl	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-hw-display-virtio-gpu	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-hw-display-virtio-gpu-pci	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-hw-display-virtio-vga	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-hw-usb-host	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-hw-usb-redirect	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-ksm	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-spice	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-ui-curses	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-ui-dbus	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-ui-gtk	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-ui-opengl	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-ui-spice-app	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-ui-spice-core	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qemu-x86	9.2.2	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	qperf	0.4.11	150500.1.2	x86_64
SUSE LLC <https://www.suse.com/>	rabbitmq-server	3.8.11	150300.3.14.1	x86_64
SUSE LLC <https://www.suse.com/>	rabbitmq-server-plugins	3.8.11	150300.3.14.1	x86_64
SUSE LLC <https://www.suse.com/>	rabbitmq-server313	3.13.1	150600.13.5.3	x86_64
SUSE LLC <https://www.suse.com/>	rabbitmq-server313-plugins	3.13.1	150600.13.5.3	x86_64
SUSE LLC <https://www.suse.com/>	rapidjson-devel	1.1.0+git20190517.4b3d7c2f	1.38	x86_64
SUSE LLC <https://www.suse.com/>	rarpd	20211215	150400.3.14.1	x86_64
SUSE LLC <https://www.suse.com/>	rasdaemon	0.8.0.49.git+f9cb13b	150600.1.2	x86_64
SUSE LLC <https://www.suse.com/>	rdma-ndd	54.0	150700.1.9	x86_64
SUSE LLC <https://www.suse.com/>	rds-tools	2.0.7	1.29	x86_64
SUSE LLC <https://www.suse.com/>	rmt-server	2.21	150700.1.21	x86_64
SUSE LLC <https://www.suse.com/>	rmt-server-config	2.21	150700.1.21	x86_64
SUSE LLC <https://www.suse.com/>	rpma-devel	0.9.0	1.43	x86_64
SUSE LLC <https://www.suse.com/>	rsyslog-module-gssapi	8.2406.0	150700.1.6	x86_64
SUSE LLC <https://www.suse.com/>	rsyslog-module-gtls	8.2406.0	150700.1.6	x86_64
SUSE LLC <https://www.suse.com/>	rsyslog-module-mmnormalize	8.2406.0	150700.1.6	x86_64
SUSE LLC <https://www.suse.com/>	rsyslog-module-mysql	8.2406.0	150700.1.6	x86_64
SUSE LLC <https://www.suse.com/>	rsyslog-module-pgsql	8.2406.0	150700.1.6	x86_64
SUSE LLC <https://www.suse.com/>	rsyslog-module-relp	8.2406.0	150700.1.6	x86_64
SUSE LLC <https://www.suse.com/>	rsyslog-module-snmp	8.2406.0	150700.1.6	x86_64
SUSE LLC <https://www.suse.com/>	rsyslog-module-udpspoof	8.2406.0	150700.1.6	x86_64
SUSE LLC <https://www.suse.com/>	rubygem-libguestfs	1.55.6	150700.1.7	x86_64
SUSE LLC <https://www.suse.com/>	sanlock	3.8.5	150000.4.6.1	x86_64
SUSE LLC <https://www.suse.com/>	sanlock-devel	3.8.5	150000.4.6.1	x86_64
SUSE LLC <https://www.suse.com/>	sblim-cmpi-base	1.6.4	1.37	x86_64
SUSE LLC <https://www.suse.com/>	sblim-cmpi-base-devel	1.6.4	1.37	x86_64
SUSE LLC <https://www.suse.com/>	sblim-cmpi-c++-devel	2.0.3	1.25	x86_64
SUSE LLC <https://www.suse.com/>	sblim-cmpi-devel	2.0.3	1.25	x86_64
SUSE LLC <https://www.suse.com/>	sblim-indication_helper	0.5.0	1.18	x86_64
SUSE LLC <https://www.suse.com/>	sblim-indication_helper-devel	0.5.0	1.18	x86_64
SUSE LLC <https://www.suse.com/>	sblim-sfcCommon-devel	1.0.1	1.18	x86_64
SUSE LLC <https://www.suse.com/>	sblim-sfcb	1.4.9	150600.18.30	x86_64
SUSE LLC <https://www.suse.com/>	sblim-sfcc-devel	2.2.8	2.29	x86_64
SUSE LLC <https://www.suse.com/>	sblim-wbemcli	1.6.3	1.32	x86_64
SUSE LLC <https://www.suse.com/>	setools-tcl	3.3.8	4.7.1	x86_64
SUSE LLC <https://www.suse.com/>	sevctl	0.6.0	150700.1.8	x86_64
SUSE LLC <https://www.suse.com/>	shibboleth-sp	3.1.0	3.3.1	x86_64
SUSE LLC <https://www.suse.com/>	shibboleth-sp-devel	3.1.0	3.3.1	x86_64
SUSE LLC <https://www.suse.com/>	sle-module-server-applications-release	15.7	150700.28.1	x86_64
SUSE LLC <https://www.suse.com/>	smp_utils	0.98	1.27	x86_64
SUSE LLC <https://www.suse.com/>	snpguest	0.7.1	150700.1.9	x86_64
SUSE LLC <https://www.suse.com/>	spice-gtk-devel	0.42	150600.1.4	x86_64
SUSE LLC <https://www.suse.com/>	squid	6.10	150600.3.6.1	x86_64
SUSE LLC <https://www.suse.com/>	srp_daemon	54.0	150700.1.9	x86_64
SUSE LLC <https://www.suse.com/>	star-rmt	1.5.3	3.3.1	x86_64
SUSE LLC <https://www.suse.com/>	stunnel	5.70	150600.3.3.1	x86_64
SUSE LLC <https://www.suse.com/>	subversion-server	1.14.1	150400.5.3.1	x86_64
SUSE LLC <https://www.suse.com/>	supermin	5.3.5	150700.2.8	x86_64
SUSE LLC <https://www.suse.com/>	swtpm	0.9.0	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	swtpm-devel	0.9.0	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	synce4l	1.0.0	150600.1.3	x86_64
SUSE LLC <https://www.suse.com/>	sysstat-isag	12.0.2	150000.3.37.1	x86_64
SUSE LLC <https://www.suse.com/>	system-role-common-criteria	15.6.1	150600.1.2	x86_64
SUSE LLC <https://www.suse.com/>	system-role-kvm	15.7.0	150700.1.1	x86_64
SUSE LLC <https://www.suse.com/>	system-role-xen	15.7.0	150700.1.1	x86_64
SUSE LLC <https://www.suse.com/>	tcmu-runner	1.5.4	150400.3.5.1	x86_64
SUSE LLC <https://www.suse.com/>	typelib-1_0-GVnc-1_0	1.3.1	150600.9.3	x86_64
SUSE LLC <https://www.suse.com/>	typelib-1_0-GVncPulse-1_0	1.3.1	150600.9.3	x86_64
SUSE LLC <https://www.suse.com/>	typelib-1_0-GtkVnc-1_0	0.7.2	1.32	x86_64
SUSE LLC <https://www.suse.com/>	typelib-1_0-GtkVnc-2_0	1.3.1	150600.9.3	x86_64
SUSE LLC <https://www.suse.com/>	typelib-1_0-Libosinfo-1_0	1.12.0	150700.1.4	x86_64
SUSE LLC <https://www.suse.com/>	typelib-1_0-LibvirtGConfig-1_0	5.0.0	150600.1.2	x86_64
SUSE LLC <https://www.suse.com/>	typelib-1_0-LibvirtGLib-1_0	5.0.0	150600.1.2	x86_64
SUSE LLC <https://www.suse.com/>	typelib-1_0-LibvirtGObject-1_0	5.0.0	150600.1.2	x86_64
SUSE LLC <https://www.suse.com/>	typelib-1_0-SpiceClientGlib-2_0	0.42	150600.1.4	x86_64
SUSE LLC <https://www.suse.com/>	typelib-1_0-SpiceClientGtk-3_0	0.42	150600.1.4	x86_64
SUSE LLC <https://www.suse.com/>	usbredir-devel	0.7.1	1.29	x86_64
SUSE LLC <https://www.suse.com/>	uuidd	2.40.4	150700.2.4	x86_64
SUSE LLC <https://www.suse.com/>	vacation	1.2.7.1	1.26	x86_64
SUSE LLC <https://www.suse.com/>	valkey	8.0.2	150700.1.7	x86_64
SUSE LLC <https://www.suse.com/>	valkey-devel	8.0.2	150700.1.7	x86_64
SUSE LLC <https://www.suse.com/>	vhostmd	1.2	150600.17.3.1	x86_64
SUSE LLC <https://www.suse.com/>	virglrenderer-devel	0.9.1	150400.3.3.1	x86_64
SUSE LLC <https://www.suse.com/>	virt-p2v	1.42.2	150500.1.2	x86_64
SUSE LLC <https://www.suse.com/>	virt-top	1.1.1	150600.1.10	x86_64
SUSE LLC <https://www.suse.com/>	virt-v2v	2.7.7	150700.1.2	x86_64
SUSE LLC <https://www.suse.com/>	virt-what	1.21	3.3.1	x86_64
SUSE LLC <https://www.suse.com/>	vm-dump-metrics	1.2	150600.17.3.1	x86_64
SUSE LLC <https://www.suse.com/>	vsftpd	3.0.5	150600.8.5	x86_64
SUSE LLC <https://www.suse.com/>	wsmancli	2.6.0	7.3.1	x86_64
SUSE LLC <https://www.suse.com/>	xca	2.3.0	150600.12.3.1	x86_64
SUSE LLC <https://www.suse.com/>	xen	4.20.0_10	150700.1.3	x86_64
SUSE LLC <https://www.suse.com/>	xen-devel	4.20.0_10	150700.1.3	x86_64
SUSE LLC <https://www.suse.com/>	xen-tools	4.20.0_10	150700.1.3	x86_64
SUSE LLC <https://www.suse.com/>	xmlstarlet	1.6.1	1.30	x86_64
SUSE LLC <https://www.suse.com/>	xmltooling-schemas	3.1.0	150600.10.3	x86_64
SUSE LLC <https://www.suse.com/>	yast2-rmt	1.3.4	150200.3.8.1	x86_64
SUSE LLC <https://www.suse.com/>	ypserv	4.0	4.19	x86_64
SUSE LLC <https://www.suse.com/>	ansible	11.3.0	150400.10.3.2	noarch
SUSE LLC <https://www.suse.com/>	ansible-core	2.18.3	150400.9.3.2	noarch
SUSE LLC <https://www.suse.com/>	salt-bash-completion	3006.0	150700.12.6	noarch
SUSE LLC <https://www.suse.com/>	salt-fish-completion	3006.0	150700.12.6	noarch
SUSE LLC <https://www.suse.com/>	salt-zsh-completion	3006.0	150700.12.6	noarch
SUSE LLC <https://www.suse.com/>	python311-salt	3006.0	150700.12.6	x86_64
SUSE LLC <https://www.suse.com/>	salt	3006.0	150700.12.6	x86_64
SUSE LLC <https://www.suse.com/>	salt-api	3006.0	150700.12.6	x86_64
SUSE LLC <https://www.suse.com/>	salt-doc	3006.0	150700.12.6	x86_64
SUSE LLC <https://www.suse.com/>	salt-master	3006.0	150700.12.6	x86_64
SUSE LLC <https://www.suse.com/>	salt-minion	3006.0	150700.12.6	x86_64
SUSE LLC <https://www.suse.com/>	salt-proxy	3006.0	150700.12.6	x86_64
SUSE LLC <https://www.suse.com/>	salt-ssh	3006.0	150700.12.6	x86_64
SUSE LLC <https://www.suse.com/>	salt-standalone-formulas-configuration	3006.0	150700.12.6	x86_64
SUSE LLC <https://www.suse.com/>	salt-syndic	3006.0	150700.12.6	x86_64
SUSE LLC <https://www.suse.com/>	salt-transactional-update	3006.0	150700.12.6	x86_64
SUSE LLC <https://www.suse.com/>	sle-module-systems-management-release	15.7	150700.28.1	x86_64
SUSE LLC <https://www.suse.com/>	release-notes-sles	15.7.20250507	150700.1.6	noarch
SUSE LLC <https://www.suse.com/>	skelcd-control-SLES	15.6.0	150600.1.2	x86_64
SUSE LLC <https://www.suse.com/>	sles-release	15.7	150700.28.1	x86_64
SUSE LLC <https://www.suse.com/>	NetworkManager-branding-SLE	42.1	150600.17.2	noarch
SUSE LLC <https://www.suse.com/>	PackageKit-branding-SLE	12.0	150600.22.7.3	noarch
SUSE LLC <https://www.suse.com/>	PackageKit-lang	1.2.8	150600.4.8.2	noarch
SUSE LLC <https://www.suse.com/>	QGnomePlatform-colorschemes	0.9.1	150600.1.2	noarch
SUSE LLC <https://www.suse.com/>	WebKitGTK-4.1-lang	2.48.1	150600.12.36.5	noarch
SUSE LLC <https://www.suse.com/>	accountsservice-lang	23.13.9	150600.3.3.2	noarch
SUSE LLC <https://www.suse.com/>	alacarte	3.42.0	150400.1.5	noarch
SUSE LLC <https://www.suse.com/>	alacarte-lang	3.42.0	150400.1.5	noarch
SUSE LLC <https://www.suse.com/>	appstream-glib-lang	0.8.2	150600.1.2	noarch
SUSE LLC <https://www.suse.com/>	brasero-lang	3.12.3	150600.8.4	noarch
SUSE LLC <https://www.suse.com/>	brltty-lang	6.6	150600.1.7	noarch
SUSE LLC <https://www.suse.com/>	caribou-lang	0.4.21	150400.19.6	noarch
SUSE LLC <https://www.suse.com/>	clutter-gtk-lang	1.8.4	150400.13.9	noarch
